businessName,businessStartDate,businessClass,latitude,longitude,recency
THE CARING PAINTERS,9/6/18,4 - Contractor,35.0741221,-85.23726093,0.988693659
VOITH SIEMENS  HYDRO POWER GENERATION,5/3/95,"3 - Service, Misc",35.07414969,-85.32947313,0.337280367
MAID IT CONSISTENT CLEANING LLC,1/1/14,"3 - Service, Misc",35.07419418,-85.29583593,0.858135982
MAID IT CONSISTENT CLEANING,1/1/14,"3 - Service, Misc",35.07419418,-85.29583593,0.858135982
CRIST ROOFING OF ALABAMA LLC,3/6/12,4 - Contractor,35.07419418,-85.29583593,0.807257448
BEZE RENTALS,9/25/18,"3 - Service, Misc, Short Term Rental",35.07422252,-85.28878411,0.990145149
POSITIVE ENERGY LLC,7/24/18,"1 - Gas, Grocery, Building Materials",35.07423808,-85.19093188,0.985332315
BENTON TRANSPORT LLC,1/1/16,"3 - Service, Misc",35.07423808,-85.19093188,0.913903743
BENTON OIL LEASING,1/1/12,"3 - Service, Misc",35.07423808,-85.19093188,0.802291826
SWEETWATER VALLEY OIL COMPANY,11/1/11,"1 - Gas, Grocery, Building Materials",35.07423808,-85.19093188,0.79763178
AUTO PLUS AUTO PARTS,6/1/15,"2 - Auto, Restaurant, Retail",35.0742723,-85.18555093,0.897555386
"FINISHMASTER, INC",6/5/12,"2 - Auto, Restaurant, Retail",35.0742723,-85.18555093,0.81420932
AUTO PLUS OF CHATTANOOGA,1/1/08,"2 - Auto, Restaurant, Retail",35.0742723,-85.18555093,0.690679908
BROCK CUSTOM STONE MASONRY LLC,11/1/18,4 - Contractor,35.07429221,-85.08996029,0.992971734
SELF SERVICE STORAGE NOLA LLC,7/1/12,"3 - Service, Misc",35.07429286,-85.20161196,0.816195569
IMMACULATE CLEANING,3/12/12,"3 - Service, Misc",35.07429765,-85.21875319,0.807715814
CHATTANOOGA CABINETS AND TILE,10/29/13,4 - Contractor,35.07430133,-85.16775124,0.853246753
CHATTANOOGA GRANITE & MARBLE,8/1/06,4 - Contractor,35.07430133,-85.16775124,0.651107716
"CHG SOLUTIONS, LLC",6/1/18,"3 - Service, Misc",35.07430348,-85.18421558,0.981283422
WATERS EDGE 94 LLC,9/27/16,"3 - Service, Misc",35.07430348,-85.18421558,0.934530176
PATTI ENGINEERING INC,1/5/15,"3 - Service, Misc",35.07430348,-85.18421558,0.886325439
LIFETOUCH CHURCH DIRECTORIES & PORTRAITS INC,7/1/11,"3 - Service, Misc",35.07430348,-85.18421558,0.788235294
SERVE RITE LLC,9/1/08,"3 - Service, Misc",35.07430348,-85.18421558,0.709320092
THE CLEANING AUTHORITY,6/25/07,"3 - Service, Misc",35.07430348,-85.18421558,0.676165011
LINCARE INC,7/1/00,"2 - Auto, Restaurant, Retail",35.07430348,-85.18421558,0.481359817
TRANE COMPANY THE,12/19/97,4 - Contractor,35.07430348,-85.18421558,0.410695187
THYSSENKRUPP ELEVATOR CORP,11/28/84,4 - Contractor,35.07430348,-85.18421558,0.046371276
DURAMAX OVERHEAD DOOR COMPANY,8/6/13,"3 - Service, Misc",35.07430721,-85.30912161,0.846829641
MAID IT CONSISTENT,9/1/14,4 - Contractor,35.07431722,-85.29622066,0.876699771
VALLEY ENTERPRIZES,1/2/13,"2 - Auto, Restaurant, Retail",35.07436126,-85.1803504,0.830328495
TRANSFORMATION CLEANING SERVICE,2/23/16,"3 - Service, Misc",35.07438167,-85.25047082,0.917952636
ELECTROSTATIC ONSITE,10/1/11,4 - Contractor,35.0744566,-85.29965497,0.79526356
VIVVERE LLC,9/10/10,"2 - Auto, Restaurant, Retail",35.0744596,-85.2839923,0.765775401
CLAIRE BELL - PARABOLA CLIMBING CLUB,7/11/14,"3 - Service, Misc",35.07446652,-85.30178289,0.872727273
BELLA MARIE,3/5/18,"3 - Service, Misc, Short Term Rental",35.07447067,-85.22872489,0.974560733
HUNT REFINIG COMPANY,6/1/14,"1 - Gas, Grocery, Building Materials",35.07449537,-85.19531536,0.869671505
FLAV O RICH DAIRIES LLC,1/1/07,"1 - Gas, Grocery, Building Materials",35.07449812,-85.24041138,0.662796028
CICADA BOOKS,9/9/02,"3 - Service, Misc",35.07450629,-85.29206283,0.542475172
WILKEY BUILDING & REMODELING,5/27/88,4 - Contractor,35.07451755,-85.29490352,0.143850267
LITTLE SOUTHERN BUNGALOW,1/1/18,"3 - Service, Misc, Short Term Rental",35.07453085,-85.28903237,0.969747899
DONNA TAHERI,9/27/17,5 - Short Term Rental,35.07454196,-85.28984514,0.962414057
LIVING ART DESIGNS,2/28/17,"3 - Service, Misc",35.07457551,-85.29261693,0.946294882
CHEAP BIKE TUBES,4/1/16,"3 - Service, Misc",35.07459742,-85.30248116,0.920855615
NOLAND COMPANY #579,11/3/08,"1 - Gas, Grocery, Building Materials",35.07461224,-85.20286132,0.714132926
H & H P. COMPANY,11/1/13,4 - Contractor,35.07463385,-85.20914203,0.853475936
MY BOOTSTRAPS TEMPORARY STAFFING SERVICE,2/1/15,"3 - Service, Misc",35.07465158,-85.16785435,0.888388083
KNIGHT HAWK TOWING,7/1/09,"3 - Service, Misc",35.07465394,-85.25093901,0.732467532
FILLAUER LLC,1/1/04,"3 - Service, Misc",35.07471372,-85.26676889,0.579067991
FILLAUER ORTHOTICS & PROSTHETICS INC,9/1/00,"3 - Service, Misc",35.07471372,-85.26676889,0.486096257
"FIRST PROPERTY MANAGEMENT, LLC",1/1/15,"3 - Service, Misc, Short Term Rental",35.07477032,-85.16625605,0.886019862
GLIG INC,1/1/15,"3 - Service, Misc",35.07477032,-85.16625605,0.886019862
DAKO RESOURCES INC,1/1/12,"3 - Service, Misc",35.07477032,-85.16625605,0.802291826
ADKORE STAFFING LLC,2/8/10,"3 - Service, Misc",35.07477032,-85.16625605,0.749427044
DAKO SERVICES INC,5/12/09,"3 - Service, Misc",35.07477032,-85.16625605,0.728647823
THE CLEANING AUTHORITY,6/25/07,"3 - Service, Misc",35.07477032,-85.16625605,0.676165011
ABOVE & BEYOND HOME CARE,3/1/15,"3 - Service, Misc",35.0747713,-85.17376261,0.89052712
HILL CITY HONEY SKIN CARE,1/21/15,"3 - Service, Misc",35.07477961,-85.29916168,0.887547746
DB MERCHANT SERVICES LLC,5/19/16,"3 - Service, Misc",35.07478974,-85.17327274,0.924522536
BLACK TIE AFFAIR,10/23/95,"3 - Service, Misc",35.07479425,-85.30141953,0.350496562
GREG WILLIAMS CONSTRUCTION,10/1/15,4 - Contractor,35.07480066,-85.32338843,0.906875477
CORINE CARTER MURPHY LLC,8/10/12,"3 - Service, Misc",35.07481624,-85.22953444,0.819251337
MURPHY PROTECTIVE SERVICE,1/1/10,"3 - Service, Misc",35.07481624,-85.22953444,0.746524064
THE SHED,1/1/00,"2 - Auto, Restaurant, Retail",35.07484571,-85.26492472,0.467456073
BONNY OAKS TRADING POST,2/11/15,"2 - Auto, Restaurant, Retail",35.07486131,-85.16991155,0.889152024
BEST CLEANING SERVICES,10/22/18,"3 - Service, Misc, Short Term Rental",35.07487861,-85.2071088,0.992207792
YARETZY'S BOUTIQUE,2/1/14,"2 - Auto, Restaurant, Retail",35.07487861,-85.2071088,0.860504202
SCENIC CITY LAWN CARE,1/1/06,"3 - Service, Misc",35.07489373,-85.20801422,0.634912147
UP'S PRIVATE INVESTIGATION SERVICE,7/1/96,"3 - Service, Misc",35.07490793,-85.19503882,0.369747899
GIFTS FROM GOD CHILD CARE,1/5/15,"3 - Service, Misc",35.07491238,-85.18180984,0.886325439
U-HAUL CO OF TENNESSEE,4/1/12,"2 - Auto, Restaurant, Retail",35.07491497,-85.1704223,0.809243697
F.EE INC,3/1/10,4 - Contractor,35.07491497,-85.1704223,0.751031322
U-HAUL CO. OF TENNESSEE,11/1/12,"2 - Auto, Restaurant, Retail",35.07492846,-85.17155757,0.825592055
"LINDA S HERSHEY, CART PROVIDER",2/28/13,"3 - Service, Misc",35.07492908,-85.29452664,0.834682964
"COBB & ASSOCIATES, INC",8/16/84,"3 - Service, Misc",35.07493127,-85.28610571,0.03842628
PHILLIPS 66 COMPANY,5/1/12,"1 - Gas, Grocery, Building Materials",35.0749398,-85.33683823,0.811535523
ERGON TERMINALING INC,7/1/00,"3 - Service, Misc",35.0749398,-85.33683823,0.481359817
ORLANDI LABORATORIES,9/1/14,"2 - Auto, Restaurant, Retail",35.0749751,-85.14965314,0.876699771
CORNERSTONE REALTY GROUP LLC,10/1/09,"3 - Service, Misc",35.07500898,-85.30411938,0.739495798
URBAN RENAISSANCE GROUP LLC,3/1/07,4 - Contractor,35.07500898,-85.30411938,0.667303285
CORNERSTONE CONSTRUCTION GROUP,3/30/04,4 - Contractor,35.07500898,-85.30411938,0.585867074
TECHNOLOGY PROJECTS,5/15/00,"3 - Service, Misc",35.07500898,-85.30411938,0.47776929
RING CONSTRUCTION,8/30/94,4 - Contractor,35.07500898,-85.30411938,0.318487395
ALLSOUTH APPLIANCE GROUP INC,7/1/14,"2 - Auto, Restaurant, Retail",35.075023,-85.16702215,0.871963331
SOUTHERN TURF PRODUCTS LLC,2/6/10,"1 - Gas, Grocery, Building Materials",35.075023,-85.16702215,0.749274255
HENRY'S HOME REPAIR AND REMODELING,12/4/07,4 - Contractor,35.07512974,-85.29210261,0.688540871
MAVEN GROUP LLC,6/1/14,4 - Contractor,35.07515224,-85.20589669,0.869671505
ALLIED CONTRACTORS,1/6/14,4 - Contractor,35.07515224,-85.20589669,0.858517953
SWEET LITTLE QUILT CO,1/29/18,"2 - Auto, Restaurant, Retail",35.07515727,-85.09212154,0.971886937
GET TANKED,12/16/16,"3 - Service, Misc",35.07516283,-85.20138649,0.940641711
CABLE TELEVISION INSTALLATION & SERVICE LLC,2/1/08,"3 - Service, Misc",35.07516283,-85.20138649,0.693048128
DESTINY ENTERPRISES,8/11/11,4 - Contractor,35.07519274,-85.24996164,0.791367456
SCENIC CITY ROWING,12/18/14,"2 - Auto, Restaurant, Retail",35.0751981,-85.29770709,0.884950344
A-1 SHIPLEY OIL INC,6/1/10,"2 - Auto, Restaurant, Retail",35.07521098,-85.25653467,0.758059587
ORBESOFT INC,3/4/08,"3 - Service, Misc",35.07522744,-85.15051851,0.695492743
PARAGON PROPERTY DEVELOPMENT INC,2/12/08,"3 - Service, Misc",35.07522744,-85.15051851,0.693888464
NELL'S BEAUTY SUPPLY,1/1/12,"2 - Auto, Restaurant, Retail",35.07523038,-85.17356656,0.802291826
1ST CLASS UNLIMITED,2/23/15,"2 - Auto, Restaurant, Retail",35.07523746,-85.30138758,0.890068755
BLUE BIRD GRAPHICS,9/28/16,"2 - Auto, Restaurant, Retail",35.07527002,-85.24902565,0.93460657
TENNESSEE TOOL & MACHINE WORKS,1/3/11,"3 - Service, Misc",35.07527375,-85.25137931,0.774560733
CHILD DEVELOPMENT SCHOOLS INC,7/3/95,"3 - Service, Misc",35.07528638,-85.19654565,0.341940413
EXPRESS MOVING,9/23/14,"3 - Service, Misc",35.07529545,-85.20529341,0.878380443
LAVISH BUILDING AND DESIGN LLC,1/15/14,4 - Contractor,35.07530062,-85.3038858,0.8592055
CLARITY PRODUCTS LLC,7/1/17,"3 - Service, Misc, Short Term Rental",35.07530423,-85.18518132,0.955691367
THE GLAM SHOP,9/14/18,"3 - Service, Misc, Short Term Rental",35.07530471,-85.18033798,0.989304813
IVEY COOPER SERVICES LLC,1/5/01,"3 - Service, Misc",35.07530577,-85.26473008,0.495721925
EBONY NEAT CLEAN SERVICES,9/3/14,"3 - Service, Misc",35.07532455,-85.30250485,0.876852559
CONSOLIDATED PIPE & SUPPLY,7/1/06,"1 - Gas, Grocery, Building Materials",35.07536377,-85.26155,0.648739496
5TH DIMENSION CONSTRUCTION,1/1/18,4 - Contractor,35.07536677,-85.29332976,0.969747899
CAYENNE AND SUGAR,3/21/15,"2 - Auto, Restaurant, Retail",35.07536735,-85.30206417,0.892055004
OFFICE PRIDE CHATTANOOGA,2/15/12,"3 - Service, Misc",35.07537349,-85.18447331,0.805729565
PREMIER GLASS OF CHATTANOOGA,12/15/11,4 - Contractor,35.07537349,-85.18447331,0.800993125
GREYHAVEN REALTY MANAGEMENT CO,5/26/06,"3 - Service, Misc",35.07537349,-85.18447331,0.645989305
MICHEAL HANEGAN DBA THE HANEGAN CO,9/10/12,"3 - Service, Misc",35.07538368,-85.30195787,0.821619557
BENTCO OFFICE SOLUTIONS LLC,1/1/08,"3 - Service, Misc",35.0754127,-85.25924105,0.690679908
P C R TRUCKING & GRADING & TREE SERVICE,3/1/05,4 - Contractor,35.07541417,-85.17954944,0.611535523
CROWNING YOUR ESSENCE,3/20/17,"3 - Service, Misc",35.07542201,-85.30145515,0.947822765
SOUTHERN TECH,7/13/93,4 - Contractor,35.07542281,-85.18341141,0.286936593
"STONEBRAE PRODUCTS, LLC",8/21/18,"2 - Auto, Restaurant, Retail",35.07542361,-85.30795212,0.987471352
IONADO GROUP INC (THE),1/1/15,"3 - Service, Misc",35.07542531,-85.30501344,0.886019862
PHYLLO PHOTOGRAPHY,7/24/12,"3 - Service, Misc",35.07548187,-85.30866231,0.817952636
1016 ON NORTHSHORE,9/1/17,5 - Short Term Rental,35.0755084,-85.30593137,0.960427807
IVERY'S HOME IMPROVEMENT,6/1/15,4 - Contractor,35.07551268,-85.19576756,0.897555386
DJN ENTERPRISES,6/1/15,"3 - Service, Misc",35.07551268,-85.19576756,0.897555386
VERSA TILE JANITORIAL/LANDSCAPING SERVICE,12/14/09,"3 - Service, Misc",35.07551268,-85.19576756,0.745148969
RIVER'S MASONRY,3/1/08,4 - Contractor,35.07551268,-85.19576756,0.69526356
GEXPRO,1/1/18,"1 - Gas, Grocery, Building Materials",35.07552788,-85.26661142,0.969747899
GENERAL SUPPLY & SERVICES INC,8/7/06,"1 - Gas, Grocery, Building Materials",35.07552788,-85.26661142,0.651566081
HOOPER MACHINE & DESIGN,1/1/17,"3 - Service, Misc",35.0755401,-85.09190665,0.941864018
COAST 2 COAST ENTERPRISES INC,10/1/11,"3 - Service, Misc",35.0755535,-85.16672697,0.79526356
NATURALL,2/10/10,"1 - Gas, Grocery, Building Materials",35.07556266,-85.30884885,0.749579832
"MF RESTAURANT GROUP, LLC",11/1/14,"3 - Service, Misc",35.07556474,-85.30363006,0.881359817
LEWIN CONSTRUCTION LLC,2/5/14,4 - Contractor,35.07557794,-85.26213357,0.860809778
CHATTANOOGA WILBERT VAULT COMPANY LLC,6/1/02,"2 - Auto, Restaurant, Retail",35.07557794,-85.26213357,0.534835752
C & E ENTERPRISE LLC,1/1/17,"1 - Gas, Grocery, Building Materials",35.07561914,-85.25087768,0.941864018
SOUTHERN SPARKLE DANCE ACADEMY,1/8/14,"3 - Service, Misc",35.07562219,-85.23229073,0.858670741
EROSION CONTROL SPECIALISTS LLC,7/1/11,4 - Contractor,35.07566582,-85.25974771,0.788235294
OSIAFRIK,1/1/18,"2 - Auto, Restaurant, Retail",35.07567586,-85.3064851,0.969747899
423 MARKET,8/1/11,"3 - Service, Misc",35.07569203,-85.26507788,0.790603514
DIXIELAND CONSTRUCTION LLC,11/30/05,4 - Contractor,35.07569203,-85.26507788,0.632467532
WHITEWATER PROPERTIES INC,3/15/10,4 - Contractor,35.07570851,-85.29894342,0.75210084
NCS CLEANERS,4/20/11,"3 - Service, Misc",35.07570999,-85.23548081,0.782734912
REDEFINING LANDSCAPES,5/19/10,4 - Contractor,35.07572841,-85.29802532,0.757066463
THRIVE STUDIO,5/18/15,"3 - Service, Misc",35.07572973,-85.31924495,0.896485867
SPAGO LLC,3/15/13,"3 - Service, Misc",35.07573629,-85.30328446,0.835828877
LOGISTEK LLC,1/10/98,"3 - Service, Misc",35.07573629,-85.30328446,0.412375859
RENEW PAINTING & POWER WASHING,1/1/14,4 - Contractor,35.07574263,-85.25499332,0.858135982
GRIDLY BEAR SOLUTION,1/1/18,"3 - Service, Misc, Short Term Rental",35.07574626,-85.23631182,0.969747899
NESHA'S TRINKETS,6/15/11,"3 - Service, Misc",35.07574933,-85.17299359,0.787012987
"DRS DENT REPAIR SERVICE USA, LLC",3/1/12,"3 - Service, Misc",35.07581884,-85.13990997,0.806875477
WWL VEHICLE SERVICES AMERICAS INC,4/1/11,"3 - Service, Misc",35.07581884,-85.13990997,0.781283422
MODERN HEATING & AIR CONDITIONING,10/5/01,4 - Contractor,35.07582072,-85.25264603,0.51657754
UNIQUE GIFTS & DESIGNS,9/13/10,"3 - Service, Misc",35.07582365,-85.18657815,0.766004584
INNOVATIVE PROCESSING SOLUTIONS LLC,11/8/04,"2 - Auto, Restaurant, Retail",35.07582365,-85.18657815,0.602902979
CHATTANOOGA GAS COMPANY,10/1/88,"2 - Auto, Restaurant, Retail",35.07582365,-85.18657815,0.15355233
RELIABLE LAWN CARE,5/5/14,"3 - Service, Misc",35.07584542,-85.17601766,0.867608862
"G & G MOBILE RV REPAIR & MAINTENANCE, LLC",8/12/11,"3 - Service, Misc",35.0758465,-85.17670024,0.79144385
"MIKE COLLINS & ASSOCIATES, INC",2/6/87,"2 - Auto, Restaurant, Retail",35.07588027,-85.18430174,0.107486631
DETERMINED DOG COMPANY,6/8/15,"3 - Service, Misc",35.07594317,-85.33088505,0.898090145
FROM THE GROUND UP,6/10/14,4 - Contractor,35.07594317,-85.33088505,0.870359053
INDELIBLE MARK LLC,6/1/13,"2 - Auto, Restaurant, Retail",35.07594317,-85.33088505,0.841787624
"MCCLANE DESIGN, INC",3/4/13,"3 - Service, Misc",35.07594317,-85.33088505,0.834988541
UNOSANO LLC,1/11/11,"3 - Service, Misc",35.07594317,-85.33088505,0.775171887
DEXTER CREATIONS,1/2/98,"3 - Service, Misc",35.07594317,-85.33088505,0.411764706
"CHATTANOOGA RUNWAY ACADEMY, INC",7/1/13,"3 - Service, Misc",35.0759464,-85.20962912,0.84407945
B & H ENTERPRISE,6/1/12,"1 - Gas, Grocery, Building Materials",35.07595197,-85.21071507,0.813903743
CHARLES COLEMAN PHOTOGRAPHY,11/27/12,"3 - Service, Misc",35.07595933,-85.21220062,0.827578304
GUTS & GLORY APOTHECARY,1/1/17,"3 - Service, Misc",35.07596667,-85.30047657,0.941864018
"GUTS & GLORY, LLC",12/1/16,"3 - Service, Misc",35.07596667,-85.30047657,0.939495798
"IVEYCOOPER SERVICES, LLC",8/14/14,"3 - Service, Misc",35.07598503,-85.26501754,0.875324675
"IVEY COOPER SERVICES, LLC",7/1/12,"3 - Service, Misc",35.07598503,-85.26501754,0.816195569
J C CURTIS CONSTRUCTION CO LLC,10/1/06,4 - Contractor,35.07603937,-85.25670544,0.655767762
SERVICE SYSTEMS LLC,4/4/04,"1 - Gas, Grocery, Building Materials",35.07603937,-85.25670544,0.586249045
NELSON FLATWATER PADDLEBOARDING,7/1/11,"3 - Service, Misc",35.07605174,-85.29744112,0.788235294
BOUNCE BOUNCE REVOLUTION,4/25/16,"3 - Service, Misc",35.076063,-85.17592315,0.922689076
J R SHIPLEY'S,11/30/11,"3 - Service, Misc",35.07606303,-85.25744763,0.799847212
UNITED LEARNING CENTER,1/1/14,"3 - Service, Misc, Short Term Rental",35.07610063,-85.2302636,0.858135982
PAUL BURKE ENIGMA,3/1/15,"2 - Auto, Restaurant, Retail",35.07610925,-85.29551422,0.89052712
MCCOY MANAGEMENT COMPANY LLC,10/16/98,"3 - Service, Misc",35.07611938,-85.18335862,0.43368984
"CELTIC COMMERCIAL SERVICES, LLC",3/1/11,"3 - Service, Misc",35.07612256,-85.3378956,0.778915202
CIMBAR PERFOMANCE MINERALS INC,10/1/10,"3 - Service, Misc",35.07612256,-85.3378956,0.767379679
JOHNSON CONTROLS FIRE PROTECTION LP,10/1/01,4 - Contractor,35.07615133,-85.25319995,0.516271963
"JOHNSON CONTROLS SECURITY SOLUTIONS, LLC",9/17/84,4 - Contractor,35.07615133,-85.25319995,0.040870894
BEAUTIFUL RENTAL CHATT,2/28/18,5 - Short Term Rental,35.07616599,-85.29277548,0.974178762
MAKE READY SERVICES,7/15/18,4 - Contractor,35.07619788,-85.28713514,0.984644767
MOVIN ON ESTATE SALES,7/18/12,"3 - Service, Misc",35.07622104,-85.28797658,0.81749427
PLAINVIEW OUTDOOR,8/1/08,"3 - Service, Misc",35.07622104,-85.28797658,0.706951872
CREATIVE OUTDOOR ADVERTISING,4/1/99,"3 - Service, Misc",35.07622104,-85.28797658,0.44644767
DEMETRI COFFEE SERVICE,4/1/06,"2 - Auto, Restaurant, Retail",35.07623943,-85.25541095,0.641787624
MAD'S TREE REMOVAL SERVICE,7/1/11,"3 - Service, Misc",35.07632123,-85.24720324,0.788235294
TOP GUNN,8/18/16,"2 - Auto, Restaurant, Retail",35.07633969,-85.229184,0.931474408
GLOBAL PROTECTIVE SERVICES,1/1/14,"3 - Service, Misc",35.07633969,-85.229184,0.858135982
GLOBAL PROTECTIVE SERVICES,12/6/11,"3 - Service, Misc",35.07633969,-85.229184,0.800305577
PARMAN ENGERY GROUP LLC,5/1/18,"1 - Gas, Grocery, Building Materials",35.07634462,-85.26398659,0.978915202
PARMAN ENERGY CORPORATION,6/1/09,"1 - Gas, Grocery, Building Materials",35.07634462,-85.26398659,0.730175707
ROCKET PERFORMANCE MACHINE INC,12/1/08,"2 - Auto, Restaurant, Retail",35.07636871,-85.26163164,0.716271963
NEWSTALGIA WHEEL INC,3/12/03,"2 - Auto, Restaurant, Retail",35.07636871,-85.26163164,0.556531704
MAGNOLIA DEVELOPMENTS LLC,11/1/16,4 - Contractor,35.07638209,-85.30555518,0.937203972
PRECISION MATTERS,9/2/09,4 - Contractor,35.07640067,-85.21231745,0.737280367
31 W INSULATION CO OF CHATTTANOOGA,5/1/85,4 - Contractor,35.07640961,-85.25244697,0.058135982
SOUTHERN BEE COMPANY,2/1/14,"2 - Auto, Restaurant, Retail",35.0764114,-85.29038383,0.860504202
BILLAZRD BALM,1/1/14,4 - Contractor,35.0764114,-85.29038383,0.858135982
CENTURY FIRE PROTECTION LLC,5/21/02,4 - Contractor,35.0764335,-85.25947401,0.533995416
CAPITAL PERSPECTIVES,8/10/92,"3 - Service, Misc",35.07647218,-85.28729142,0.261191749
HOOPLETES,7/27/18,"3 - Service, Misc, Short Term Rental",35.07649515,-85.19593241,0.985561497
CMASE FITNESS,7/27/18,"3 - Service, Misc, Short Term Rental",35.07649515,-85.19593241,0.985561497
TOPNOTCH4LIFE,7/1/18,"2 - Auto, Restaurant, Retail",35.07649515,-85.19593241,0.983575248
L AND R FREIGHT BROKERAGE,10/15/14,"3 - Service, Misc",35.07649515,-85.19593241,0.880061115
R & S MEDICAL TRANSPORT,4/15/14,"3 - Service, Misc",35.07649515,-85.19593241,0.866080978
ROAD 2 SUCCESS,1/1/12,"3 - Service, Misc",35.07649515,-85.19593241,0.802291826
GOLDEN GRIND STUDIOS,4/1/11,"3 - Service, Misc",35.07649515,-85.19593241,0.781283422
CRAVE LLC,11/18/10,"2 - Auto, Restaurant, Retail",35.07649515,-85.19593241,0.7710466
G & R LOGISTICS,8/5/10,"3 - Service, Misc",35.07649515,-85.19593241,0.76302521
WEDDING PHOTOGRAPHICS,11/1/03,"3 - Service, Misc",35.07649515,-85.19593241,0.574407945
WYSONG TREE SERVICE LLC,1/1/15,4 - Contractor,35.07649737,-85.17473876,0.886019862
WYSONG TREE SERVICE,11/20/09,4 - Contractor,35.07649737,-85.17473876,0.743315508
JUST 4 KIDS,9/4/07,"3 - Service, Misc",35.07649836,-85.23615803,0.681588999
COOL SPRINGS SALON SERVICES,5/1/09,"2 - Auto, Restaurant, Retail",35.0765321,-85.18310318,0.727807487
WALTER CHAMPION COMPANY LLC,12/16/96,"3 - Service, Misc",35.0765321,-85.18310318,0.382582124
TLT ENTERPRISES LLC,5/27/16,"3 - Service, Misc",35.07655675,-85.21289333,0.92513369
MAJESTIC MOMENTS & EVENTS,2/25/11,"3 - Service, Misc",35.07655675,-85.21289333,0.778609626
CHATTANOOGA LAPIDARY,10/1/89,"3 - Service, Misc",35.07658042,-85.18105699,0.181436211
COMPETITION ATHLETIC CONSTRUCTION LLC,1/1/10,4 - Contractor,35.07659838,-85.25383958,0.746524064
COMPETITION ATHLETIC SURFACES INC,7/1/02,4 - Contractor,35.07659838,-85.25383958,0.537127578
DROOL CREATINS LLC,5/25/09,"3 - Service, Misc",35.07659963,-85.19261437,0.729640947
LAHAR'S RIGHT THE FIRST TIME,3/1/12,4 - Contractor,35.07661854,-85.24904529,0.806875477
DIVINE EVENTS & PARTY PLANNER,6/21/17,"3 - Service, Misc",35.07662484,-85.21043367,0.954927426
SAM'S LANDSCAPE SERVICE,3/3/98,"3 - Service, Misc",35.07664918,-85.17266717,0.416348358
MOSS ENGINEERING INC,5/31/15,"3 - Service, Misc",35.07668292,-85.22404271,0.897478992
MATERIAL HANDLING INC,9/30/85,"2 - Auto, Restaurant, Retail",35.07674101,-85.26496641,0.069747899
ASSOCIATED MECHANICAL SERVICE,1/25/02,4 - Contractor,35.07682035,-85.24974064,0.52513369
ASSOCIATED MECHANICAL SYSTEMS,10/1/92,4 - Contractor,35.07682035,-85.24974064,0.265164248
FURY PERFORMANCE TRAINING,6/30/12,"3 - Service, Misc",35.07683837,-85.30010411,0.816119175
PORFESSIONAL PAINTING,10/1/13,4 - Contractor,35.07684002,-85.2590895,0.851107716
"LOUISVILLE TILE DISTRIBUTORS, INC",5/1/10,"1 - Gas, Grocery, Building Materials",35.07686287,-85.18740191,0.755691367
